hair_rate1,hair_rate2,hair_rate3,hair_rate4,hair_rate5,hair_emtion,mic_rate1,mic_rate2,mic_rate3,mic_rate4,mic_rate5,mic_emtion,pac_rate1,pac_rate2,pac_rate3,pac_rate4,pac_rate5,pac_emtion
0.041666667,0.0625,0.125,0.208333333,0.5625,167,,,,,,,0,0,0,0.166666667,0.833333333,58
0.040816327,0.06122449,0.12244898,0.224489796,0.551020408,168,,,,,,,0,0,0,0.157894737,0.842105263,59
0.04,0.06,0.12,0.22,0.56,170,,,,,,,0,0,0.05,0.15,0.8,62
0.039215686,0.058823529,0.117647059,0.215686275,0.568627451,173,,,,,,,0,0,0.047619048,0.19047619,0.761904762,63
0.038461538,0.057692308,0.115384615,0.211538462,0.576923077,173,,,,,,,0,0,0.045454545,0.181818182,0.772727273,66
0.037735849,0.056603774,0.132075472,0.20754717,0.566037736,176,,,,,,,0,0,0.043478261,0.173913043,0.782608696,67
0.037037037,0.055555556,0.148148148,0.203703704,0.555555556,185,,,,,,,0,0,0.083333333,0.166666667,0.75,69
0.036363636,0.054545455,0.145454545,0.2,0.563636364,187,,,,,,,0,0,0.08,0.16,0.76,70
0.053571429,0.053571429,0.142857143,0.196428571,0.553571429,188,,,,,,,0,0,0.076923077,0.192307692,0.730769231,3
0.052631579,0.052631579,0.140350877,0.192982456,0.561403509,190,,,,,,,0,0,0,0,1,5
0.068965517,0.051724138,0.137931034,0.189655172,0.551724138,198,,,,,,,0,0,0,0,1,12
0.06779661,0.050847458,0.13559322,0.186440678,0.559322034,201,,,,,,,0,0,0,0,1,14
0.083333333,0.05,0.133333333,0.183333333,0.55,202,,,,,,,0,0,0,0,1,20
0.098360656,0.049180328,0.131147541,0.180327869,0.540983607,202,,,,,,,0,0,0,0,1,23
0.096774194,0.048387097,0.129032258,0.177419355,0.548387097,203,,,,,,,0,0,0,0,1,27
0.095238095,0.047619048,0.126984127,0.174603175,0.555555556,203,,,,,,,0,0,0,0.142857143,0.857142857,30
0.09375,0.046875,0.140625,0.171875,0.546875,204,,,,,,,0,0,0,0.125,0.875,37
0.092307692,0.046153846,0.138461538,0.169230769,0.553846154,207,,,,,,,0,0,0,0.111111111,0.888888889,49
0.106060606,0.045454545,0.136363636,0.166666667,0.545454545,207,,,,,,,0,0.1,0,0.1,0.8,52
0.104477612,0.044776119,0.134328358,0.164179104,0.552238806,216,,,,,,,0,0.090909091,0,0.090909091,0.818181818,52
0.102941176,0.044117647,0.132352941,0.161764706,0.558823529,217,,,,,,,0,0.083333333,0,0.083333333,0.833333333,60
0.101449275,0.043478261,0.144927536,0.15942029,0.550724638,217,,,,,,,0.076923077,0.076923077,0,0.076923077,0.769230769,72
0.1,0.042857143,0.142857143,0.157142857,0.557142857,217,,,,,,,0.071428571,0.071428571,0,0.142857143,0.714285714,76
0.098591549,0.042253521,0.14084507,0.169014085,0.549295775,219,,,,,,,0.133333333,0.066666667,0,0.133333333,0.666666667,83
0.111111111,0.041666667,0.138888889,0.166666667,0.541666667,219,,,,,,,0.125,0.0625,0,0.125,0.6875,84
0.109589041,0.04109589,0.136986301,0.164383562,0.547945205,219,,,,,,,0.117647059,0.058823529,0,0.176470588,0.647058824,87
0.108108108,0.040540541,0.135135135,0.162162162,0.554054054,226,,,,,,,0.111111111,0.055555556,0,0.166666667,0.666666667,92
0.106666667,0.04,0.133333333,0.16,0.56,227,,,,,,,0.105263158,0.052631579,0,0.210526316,0.631578947,94
0.105263158,0.039473684,0.131578947,0.157894737,0.565789474,232,,,,,,,0.1,0.05,0,0.2,0.65,102
0.103896104,0.038961039,0.12987013,0.155844156,0.571428571,236,,,,,,,0.095238095,0.047619048,0,0.238095238,0.619047619,106
0.102564103,0.038461538,0.128205128,0.153846154,0.576923077,237,,,,,,,0.090909091,0.045454545,0,0.227272727,0.636363636,110
0.101265823,0.037974684,0.126582278,0.151898734,0.582278481,238,,,,,,,0.086956522,0.043478261,0.043478261,0.217391304,0.608695652,113
0.1,0.0375,0.125,0.15,0.5875,240,,,,,,,0.083333333,0.041666667,0.041666667,0.208333333,0.625,118
0.098765432,0.037037037,0.12345679,0.148148148,0.592592593,252,,,,,,,0.08,0.04,0.08,0.2,0.6,121
0.097560976,0.036585366,0.12195122,0.158536585,0.585365854,254,,,,,,,0.076923077,0.038461538,0.076923077,0.192307692,0.615384615,4
0.096385542,0.048192771,0.120481928,0.156626506,0.578313253,254,,,,,,,0,0,0,0,1,8
0.095238095,0.047619048,0.119047619,0.154761905,0.583333333,2,,,,,,,0,0,0,0,1,14
0,0,0,0,1,5,,,,,,,0,0,0,0,1,19
0,0,0,0,1,7,,,,,,,0.25,0,0,0,0.75,23
0,0,0,0,1,8,,,,,,,0.2,0.2,0,0,0.6,27
0,0,0,0,1,8,,,,,,,0.166666667,0.333333333,0,0,0.5,32
0,0,0.2,0,0.8,19,,,,,,,0.142857143,0.285714286,0,0.142857143,0.428571429,35
0,0,0.166666667,0,0.833333333,22,,,,,,,0.125,0.25,0,0.25,0.375,37
0,0,0.142857143,0,0.857142857,28,,,,,,,0.111111111,0.222222222,0,0.333333333,0.333333333,41
0,0,0.125,0,0.875,30,,,,,,,0.1,0.2,0,0.3,0.4,48
0,0,0.111111111,0,0.888888889,37,,,,,,,0.090909091,0.181818182,0,0.272727273,0.454545455,51
0,0,0.1,0,0.9,41,,,,,,,0.083333333,0.166666667,0.083333333,0.25,0.416666667,65
0,0,0.090909091,0,0.909090909,41,,,,,,,0.076923077,0.153846154,0.076923077,0.307692308,0.384615385,66
0,0,0.083333333,0,0.916666667,55,,,,,,,0.142857143,0.142857143,0.071428571,0.285714286,0.357142857,68
0,0,0.076923077,0,0.923076923,59,,,,,,,0.133333333,0.133333333,0.066666667,0.266666667,0.4,73
0,0,0.071428571,0,0.928571429,65,,,,,,,0.125,0.1875,0.0625,0.25,0.375,75
0,0,0.066666667,0,0.933333333,68,,,,,,,0.117647059,0.176470588,0.058823529,0.235294118,0.411764706,89
0,0,0.0625,0.0625,0.875,70,,,,,,,0.111111111,0.166666667,0.055555556,0.222222222,0.444444444,99
0,0,0.058823529,0.058823529,0.882352941,70,,,,,,,0.105263158,0.210526316,0.052631579,0.210526316,0.421052632,100
0,0,0.055555556,0.055555556,0.888888889,73,,,,,,,0.1,0.25,0.05,0.2,0.4,124
0,0,0.052631579,0.052631579,0.894736842,74,,,,,,,0.095238095,0.238095238,0.047619048,0.19047619,0.428571429,125
0,0.05,0.05,0.05,0.85,76,,,,,,,0.090909091,0.227272727,0.045454545,0.181818182,0.454545455,127
0,0.047619048,0.047619048,0.047619048,0.857142857,77,,,,,,,0.086956522,0.217391304,0.043478261,0.173913043,0.47826087,128
0,0.045454545,0.045454545,0.045454545,0.863636364,83,,,,,,,0.083333333,0.208333333,0.041666667,0.208333333,0.458333333,132
0,0.043478261,0.043478261,0.043478261,0.869565217,85,,,,,,,0.08,0.2,0.08,0.2,0.44,137
0,0.041666667,0.083333333,0.041666667,0.833333333,90,,,,,,,0.076923077,0.192307692,0.115384615,0.192307692,0.423076923,2
0,0.04,0.08,0.04,0.84,94,,,,,,,1,0,0,0,0,5
0,0.038461538,0.076923077,0.038461538,0.846153846,101,,,,,,,1,0,0,0,0,8
0,0.037037037,0.074074074,0.037037037,0.851851852,101,,,,,,,1,0,0,0,0,10
0,0.035714286,0.107142857,0.035714286,0.821428571,102,,,,,,,0.75,0,0,0.25,0,16
0,0.034482759,0.103448276,0.034482759,0.827586207,104,,,,,,,0.6,0.2,0,0.2,0,31
0,0.033333333,0.1,0.033333333,0.833333333,112,,,,,,,0.5,0.333333333,0,0.166666667,0,36
0,0.032258065,0.096774194,0.064516129,0.806451613,113,,,,,,,0.571428571,0.285714286,0,0.142857143,0,41
0,0.03125,0.125,0.0625,0.78125,118,,,,,,,0.5,0.25,0.125,0.125,0,43
0,0.03030303,0.121212121,0.060606061,0.787878788,121,,,,,,,0.444444444,0.222222222,0.111111111,0.111111111,0.111111111,54
0,0.029411765,0.117647059,0.058823529,0.794117647,127,,,,,,,0.5,0.2,0.1,0.1,0.1,54
0,0.028571429,0.114285714,0.057142857,0.8,135,,,,,,,0.454545455,0.181818182,0.090909091,0.181818182,0.090909091,54
0,0.027777778,0.111111111,0.055555556,0.805555556,137,,,,,,,0.416666667,0.166666667,0.083333333,0.25,0.083333333,61
0,0.027027027,0.108108108,0.054054054,0.810810811,140,,,,,,,0.384615385,0.153846154,0.076923077,0.230769231,0.153846154,67
0,0.026315789,0.105263158,0.052631579,0.815789474,145,,,,,,,0.357142857,0.142857143,0.071428571,0.285714286,0.142857143,67
0,0.025641026,0.102564103,0.051282051,0.820512821,146,,,,,,,0.333333333,0.133333333,0.066666667,0.266666667,0.2,67
0,0.025,0.1,0.05,0.825,148,,,,,,,0.3125,0.125,0.0625,0.25,0.25,68
0.024390244,0.024390244,0.097560976,0.048780488,0.804878049,151,,,,,,,0.294117647,0.117647059,0.058823529,0.235294118,0.294117647,71
0.023809524,0.023809524,0.095238095,0.047619048,0.80952381,154,,,,,,,0.333333333,0.111111111,0.055555556,0.222222222,0.277777778,71
0.023255814,0.023255814,0.093023256,0.046511628,0.813953488,160,,,,,,,0.315789474,0.105263158,0.052631579,0.263157895,0.263157895,74
0.022727273,0.022727273,0.090909091,0.068181818,0.795454545,160,,,,,,,0.3,0.1,0.05,0.25,0.3,74
0.044444444,0.022222222,0.088888889,0.066666667,0.777777778,161,,,,,,,0.285714286,0.095238095,0.095238095,0.238095238,0.285714286,75
0.043478261,0.02173913,0.086956522,0.065217391,0.782608696,161,,,,,,,0.272727273,0.090909091,0.090909091,0.227272727,0.318181818,75
0.042553191,0.021276596,0.085106383,0.063829787,0.787234043,161,,,,,,,0.304347826,0.086956522,0.086956522,0.217391304,0.304347826,76
0.041666667,0.020833333,0.083333333,0.0625,0.791666667,166,,,,,,,0.291666667,0.083333333,0.083333333,0.208333333,0.333333333,78
0.040816327,0.020408163,0.081632653,0.06122449,0.795918367,166,,,,,,,0.28,0.08,0.08,0.2,0.36,78
0.04,0.02,0.08,0.06,0.8,166,,,,,,,0.269230769,0.076923077,0.115384615,0.192307692,0.346153846,2
0.039215686,0.019607843,0.078431373,0.058823529,0.803921569,168,,,,,,,0,0,0,0,1,3
0.038461538,0.019230769,0.076923077,0.057692308,0.807692308,168,,,,,,,0,0,0,0,1,7
0.037735849,0.018867925,0.075471698,0.056603774,0.811320755,174,,,,,,,0,0,0,0,1,13
0.055555556,0.018518519,0.074074074,0.055555556,0.796296296,176,,,,,,,0,0,0,0,1,17
0.072727273,0.018181818,0.072727273,0.054545455,0.781818182,179,,,,,,,0,0,0,0,1,22
0.071428571,0.017857143,0.071428571,0.053571429,0.785714286,181,,,,,,,0,0,0,0,1,22
0.070175439,0.01754386,0.070175439,0.052631579,0.789473684,181,,,,,,,0,0,0,0,1,28
0.068965517,0.017241379,0.068965517,0.051724138,0.793103448,181,,,,,,,0,0,0,0,1,31
0.06779661,0.016949153,0.06779661,0.050847458,0.796610169,182,,,,,,,0,0,0,0,1,31
0.066666667,0.016666667,0.066666667,0.05,0.8,184,,,,,,,0,0,0,0,1,32
0.06557377,0.016393443,0.06557377,0.049180328,0.803278689,184,,,,,,,0,0,0,0,1,35
0.064516129,0.016129032,0.064516129,0.048387097,0.806451613,193,,,,,,,0,0,0,0,1,40
0.063492063,0.015873016,0.063492063,0.047619048,0.80952381,194,,,,,,,0,0,0,0,1,46
0.0625,0.015625,0.0625,0.0625,0.796875,195,,,,,,,0,0,0,0,1,56
0.061538462,0.015384615,0.061538462,0.061538462,0.8,196,,,,,,,0,0,0.066666667,0,0.933333333,56
0.060606061,0.015151515,0.060606061,0.075757576,0.787878788,196,,,,,,,0,0,0.0625,0.0625,0.875,59
0.059701493,0.014925373,0.059701493,0.074626866,0.791044776,208,,,,,,,0,0,0.058823529,0.058823529,0.882352941,61
0.058823529,0.014705882,0.058823529,0.073529412,0.794117647,208,,,,,,,0,0,0.055555556,0.055555556,0.888888889,63
0.072463768,0.014492754,0.057971014,0.072463768,0.782608696,208,,,,,,,0,0,0.105263158,0.052631579,0.842105263,68
0.071428571,0.014285714,0.057142857,0.071428571,0.785714286,213,,,,,,,0,0,0.1,0.05,0.85,70
0.070422535,0.014084507,0.056338028,0.070422535,0.788732394,214,,,,,,,0,0,0.095238095,0.047619048,0.857142857,70
0.069444444,0.013888889,0.055555556,0.069444444,0.791666667,215,,,,,,,0,0,0.090909091,0.045454545,0.863636364,74
0.068493151,0.01369863,0.054794521,0.068493151,0.794520548,217,,,,,,,0,0.043478261,0.086956522,0.043478261,0.826086957,74
0.067567568,0.013513514,0.054054054,0.067567568,0.797297297,223,,,,,,,0,0.041666667,0.083333333,0.083333333,0.791666667,75
0.066666667,0.026666667,0.053333333,0.066666667,0.786666667,223,,,,,,,0,0.04,0.08,0.08,0.8,76
0.065789474,0.026315789,0.052631579,0.078947368,0.776315789,224,,,,,,,0,0.076923077,0.076923077,0.076923077,0.769230769,6
0.064935065,0.025974026,0.051948052,0.077922078,0.779220779,226,,,,,,,0,0,0,0,1,17
0.064102564,0.025641026,0.051282051,0.076923077,0.782051282,229,,,,,,,0,0,0,0,1,21
0.063291139,0.025316456,0.050632911,0.075949367,0.784810127,229,,,,,,,0,0,0.333333333,0,0.666666667,24
0.0625,0.025,0.05,0.0875,0.775,233,,,,,,,0,0,0.5,0,0.5,26
0.061728395,0.024691358,0.049382716,0.086419753,0.777777778,236,,,,,,,0,0,0.4,0,0.6,29
0.06097561,0.024390244,0.048780488,0.085365854,0.780487805,236,,,,,,,0,0.166666667,0.333333333,0,0.5,35
0.060240964,0.024096386,0.048192771,0.084337349,0.78313253,3,,,,,,,0,0.285714286,0.285714286,0,0.428571429,36
0,0,0,0,1,24,,,,,,,0,0.25,0.25,0.125,0.375,36
0,0,0,0,1,29,,,,,,,0,0.333333333,0.222222222,0.111111111,0.333333333,40
0,0,0,0,1,39,,,,,,,0,0.4,0.2,0.1,0.3,43
0,0.25,0,0,0.75,41,,,,,,,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,50
0.2,0.2,0,0,0.6,46,,,,,,,0.083333333,0.333333333,0.25,0.083333333,0.25,51
0.166666667,0.166666667,0,0,0.666666667,51,,,,,,,0.076923077,0.307692308,0.307692308,0.076923077,0.230769231,54
0.142857143,0.142857143,0,0,0.714285714,59,,,,,,,0.071428571,0.285714286,0.357142857,0.071428571,0.214285714,54
0.125,0.125,0,0,0.75,63,,,,,,,0.133333333,0.266666667,0.333333333,0.066666667,0.2,58
0.111111111,0.111111111,0,0,0.777777778,63,,,,,,,0.125,0.25,0.3125,0.125,0.1875,59
0.1,0.1,0,0,0.8,63,,,,,,,0.117647059,0.235294118,0.294117647,0.176470588,0.176470588,61
0.090909091,0.090909091,0,0,0.818181818,64,,,,,,,0.111111111,0.222222222,0.277777778,0.166666667,0.222222222,76
0.083333333,0.083333333,0,0,0.833333333,67,,,,,,,0.157894737,0.210526316,0.263157895,0.157894737,0.210526316,76
0.076923077,0.076923077,0,0.076923077,0.769230769,69,,,,,,,0.15,0.2,0.25,0.2,0.2,77
0.071428571,0.071428571,0,0.142857143,0.714285714,71,,,,,,,0.142857143,0.19047619,0.238095238,0.238095238,0.19047619,77
0.066666667,0.066666667,0,0.133333333,0.733333333,71,,,,,,,0.136363636,0.181818182,0.227272727,0.227272727,0.227272727,84
0.0625,0.0625,0,0.1875,0.6875,71,,,,,,,0.130434783,0.173913043,0.217391304,0.217391304,0.260869565,98
0.058823529,0.058823529,0,0.176470588,0.705882353,72,,,,,,,0.125,0.166666667,0.208333333,0.208333333,0.291666667,102
0.055555556,0.055555556,0,0.166666667,0.722222222,73,,,,,,,0.16,0.16,0.2,0.2,0.28,0
0.052631579,0.052631579,0,0.157894737,0.736842105,73,,,,,,,0,0,0,0,1,0
0.05,0.05,0,0.15,0.75,73,,,,,,,0,0,0,0,1,0
0.047619048,0.047619048,0,0.142857143,0.761904762,74,,,,,,,0,0,0,0.333333333,0.666666667,7
0.045454545,0.045454545,0.045454545,0.136363636,0.727272727,107,,,,,,,0,0,0,0.25,0.75,8
0.043478261,0.043478261,0.043478261,0.173913043,0.695652174,107,,,,,,,0,0,0,0.2,0.8,11
0.041666667,0.041666667,0.041666667,0.166666667,0.708333333,107,,,,,,,0,0,0,0.166666667,0.833333333,11
0.04,0.04,0.04,0.2,0.68,107,,,,,,,0,0.142857143,0,0.142857143,0.714285714,21
0.038461538,0.038461538,0.038461538,0.192307692,0.692307692,107,,,,,,,0,0.125,0,0.125,0.75,27
0.037037037,0.037037037,0.037037037,0.185185185,0.703703704,107,,,,,,,0,0.111111111,0,0.111111111,0.777777778,39
0.035714286,0.035714286,0.035714286,0.178571429,0.714285714,112,,,,,,,0,0.1,0,0.1,0.8,39
0.034482759,0.034482759,0.034482759,0.206896552,0.689655172,118,,,,,,,0,0.090909091,0.090909091,0.090909091,0.727272727,41
0.033333333,0.033333333,0.033333333,0.2,0.7,123,,,,,,,0,0.083333333,0.166666667,0.083333333,0.666666667,47
0.032258065,0.064516129,0.032258065,0.193548387,0.677419355,135,,,,,,,0,0.153846154,0.153846154,0.076923077,0.615384615,52
0.03125,0.0625,0.03125,0.21875,0.65625,138,,,,,,,0,0.142857143,0.142857143,0.142857143,0.571428571,52
0.03030303,0.060606061,0.03030303,0.242424242,0.636363636,138,,,,,,,0.066666667,0.133333333,0.133333333,0.133333333,0.533333333,72
0.058823529,0.058823529,0.029411765,0.235294118,0.617647059,138,,,,,,,0.0625,0.125,0.125,0.125,0.5625,86
0.057142857,0.057142857,0.028571429,0.228571429,0.628571429,139,,,,,,,0.058823529,0.117647059,0.117647059,0.117647059,0.588235294,88
0.055555556,0.055555556,0.027777778,0.222222222,0.638888889,139,,,,,,,0.055555556,0.111111111,0.111111111,0.111111111,0.611111111,97
0.054054054,0.054054054,0.027027027,0.216216216,0.648648649,140,,,,,,,0.052631579,0.105263158,0.105263158,0.105263158,0.631578947,112
0.052631579,0.052631579,0.026315789,0.210526316,0.657894737,140,,,,,,,0.1,0.1,0.1,0.1,0.6,112
0.051282051,0.051282051,0.025641026,0.230769231,0.641025641,141,,,,,,,0.095238095,0.095238095,0.095238095,0.142857143,0.571428571,113
0.05,0.05,0.025,0.225,0.65,142,,,,,,,0.090909091,0.090909091,0.090909091,0.181818182,0.545454545,119
0.048780488,0.048780488,0.024390244,0.219512195,0.658536585,142,,,,,,,0.086956522,0.086956522,0.086956522,0.217391304,0.52173913,124
0.047619048,0.047619048,0.023809524,0.238095238,0.642857143,143,,,,,,,0.083333333,0.083333333,0.083333333,0.25,0.5,125
0.046511628,0.046511628,0.023255814,0.255813953,0.627906977,146,,,,,,,0.08,0.08,0.08,0.24,0.52,5
0.045454545,0.045454545,0.022727273,0.25,0.636363636,146,,,,,,,0,0,0,0,1,8
0.044444444,0.044444444,0.022222222,0.244444444,0.644444444,148,,,,,,,0,0,0,0.5,0.5,12
0.043478261,0.043478261,0.02173913,0.239130435,0.652173913,150,,,,,,,0,0,0,0.666666667,0.333333333,17
0.042553191,0.063829787,0.021276596,0.234042553,0.638297872,152,,,,,,,0,0,0,0.5,0.5,21
0.041666667,0.0625,0.020833333,0.229166667,0.645833333,152,,,,,,,0,0.2,0,0.4,0.4,29
0.040816327,0.06122449,0.020408163,0.224489796,0.653061224,153,,,,,,,0,0.166666667,0,0.5,0.333333333,30
0.04,0.06,0.02,0.22,0.66,154,,,,,,,0,0.142857143,0.142857143,0.428571429,0.285714286,32
0.039215686,0.058823529,0.019607843,0.215686275,0.666666667,155,,,,,,,0,0.125,0.125,0.375,0.375,34
0.038461538,0.057692308,0.019230769,0.230769231,0.653846154,158,,,,,,,0,0.111111111,0.111111111,0.333333333,0.444444444,40
0.037735849,0.056603774,0.018867925,0.226415094,0.660377358,159,,,,,,,0,0.2,0.1,0.3,0.4,43
0.037037037,0.055555556,0.018518519,0.222222222,0.666666667,160,,,,,,,0,0.272727273,0.090909091,0.272727273,0.363636364,45
0.036363636,0.054545455,0.018181818,0.218181818,0.672727273,160,,,,,,,0,0.25,0.083333333,0.333333333,0.333333333,45
0.035714286,0.053571429,0.017857143,0.214285714,0.678571429,167,,,,,,,0,0.230769231,0.076923077,0.307692308,0.384615385,47
0.035087719,0.052631579,0.01754386,0.210526316,0.684210526,172,,,,,,,0,0.214285714,0.071428571,0.285714286,0.428571429,49
0.051724138,0.051724138,0.017241379,0.206896552,0.672413793,179,,,,,,,0,0.2,0.066666667,0.333333333,0.4,51
0.050847458,0.050847458,0.016949153,0.220338983,0.661016949,183,,,,,,,0,0.1875,0.0625,0.3125,0.4375,52
0.05,0.05,0.016666667,0.216666667,0.666666667,184,,,,,,,0,0.176470588,0.058823529,0.294117647,0.470588235,53
0.06557377,0.049180328,0.016393443,0.213114754,0.655737705,184,,,,,,,0,0.166666667,0.055555556,0.333333333,0.444444444,54
0.080645161,0.048387097,0.016129032,0.209677419,0.64516129,185,,,,,,,0.052631579,0.157894737,0.052631579,0.315789474,0.421052632,58
0.079365079,0.047619048,0.015873016,0.206349206,0.650793651,188,,,,,,,0.05,0.15,0.05,0.3,0.45,59
0.078125,0.046875,0.015625,0.203125,0.65625,193,,,,,,,0.047619048,0.142857143,0.047619048,0.333333333,0.428571429,64
0.076923077,0.046153846,0.015384615,0.2,0.661538462,193,,,,,,,0.045454545,0.136363636,0.045454545,0.318181818,0.454545455,66
0.075757576,0.045454545,0.015151515,0.212121212,0.651515152,193,,,,,,,0.043478261,0.130434783,0.086956522,0.304347826,0.434782609,66
0.074626866,0.044776119,0.014925373,0.208955224,0.656716418,198,,,,,,,0.041666667,0.125,0.083333333,0.291666667,0.458333333,70
0.073529412,0.044117647,0.014705882,0.205882353,0.661764706,199,,,,,,,0.04,0.12,0.08,0.28,0.48,6
0.072463768,0.043478261,0.014492754,0.202898551,0.666666667,200,,,,,,,0,0,0,0,1,15
0.071428571,0.042857143,0.014285714,0.2,0.671428571,203,,,,,,,0,0,0,0,1,19
0.070422535,0.042253521,0.014084507,0.197183099,0.676056338,204,,,,,,,0,0,0,0,1,21
0.069444444,0.041666667,0.013888889,0.194444444,0.680555556,207,,,,,,,0,0,0,0,1,27
0.068493151,0.04109589,0.01369863,0.205479452,0.671232877,213,,,,,,,0,0,0,0.2,0.8,28
0.067567568,0.040540541,0.013513514,0.202702703,0.675675676,216,,,,,,,0.166666667,0,0,0.166666667,0.666666667,31
0.066666667,0.04,0.026666667,0.2,0.666666667,218,,,,,,,0.142857143,0.142857143,0,0.142857143,0.571428571,33
0.065789474,0.039473684,0.039473684,0.197368421,0.657894737,218,,,,,,,0.125,0.125,0.125,0.125,0.5,35
0.077922078,0.038961039,0.038961039,0.194805195,0.649350649,223,,,,,,,0.111111111,0.111111111,0.111111111,0.111111111,0.555555556,39
0.076923077,0.038461538,0.038461538,0.192307692,0.653846154,224,,,,,,,0.2,0.1,0.1,0.1,0.5,46
0.075949367,0.050632911,0.037974684,0.189873418,0.64556962,230,,,,,,,0.181818182,0.090909091,0.090909091,0.090909091,0.545454545,53
0.075,0.05,0.0375,0.1875,0.65,5,,,,,,,0.166666667,0.083333333,0.166666667,0.083333333,0.5,55
0,0,0,0,1,9,,,,,,,0.153846154,0.076923077,0.153846154,0.076923077,0.538461538,55
0,0,0,0,1,12,,,,,,,0.142857143,0.071428571,0.142857143,0.071428571,0.571428571,55
0,0,0,0,1,20,,,,,,,0.133333333,0.066666667,0.133333333,0.066666667,0.6,58
0,0,0,0,1,31,,,,,,,0.125,0.0625,0.125,0.0625,0.625,61
0,0,0,0,1,35,,,,,,,0.117647059,0.058823529,0.117647059,0.117647059,0.588235294,62
0,0,0,0,1,45,,,,,,,0.111111111,0.055555556,0.111111111,0.111111111,0.611111111,63
0,0,0,0,1,65,,,,,,,0.157894737,0.052631579,0.105263158,0.105263158,0.578947368,68
0,0,0,0.125,0.875,68,,,,,,,0.15,0.05,0.1,0.1,0.6,70
0,0.111111111,0,0.111111111,0.777777778,71,,,,,,,0.142857143,0.095238095,0.095238095,0.095238095,0.571428571,70
0,0.1,0,0.1,0.8,73,,,,,,,0.181818182,0.090909091,0.090909091,0.090909091,0.545454545,76
0,0.090909091,0,0.090909091,0.818181818,88,,,,,,,0.173913043,0.086956522,0.086956522,0.130434783,0.52173913,76
0,0.166666667,0,0.083333333,0.75,92,,,,,,,0.166666667,0.083333333,0.125,0.125,0.5,87
0,0.153846154,0,0.076923077,0.769230769,98,,,,,,,0.16,0.08,0.12,0.12,0.52,7
0,0.142857143,0,0.071428571,0.785714286,100,,,,,,,0,0,1,0,0,33
0,0.133333333,0,0.066666667,0.8,108,,,,,,,0,0,0.5,0,0.5,38
0,0.125,0,0.0625,0.8125,116,,,,,,,0,0,0.333333333,0,0.666666667,44
0,0.117647059,0,0.058823529,0.823529412,126,,,,,,,0,0,0.25,0,0.75,49
0,0.166666667,0,0.055555556,0.777777778,127,,,,,,,0,0,0.2,0,0.8,50
0,0.157894737,0.052631579,0.052631579,0.736842105,129,,,,,,,0,0,0.166666667,0,0.833333333,89
0,0.15,0.05,0.05,0.75,136,,,,,,,0,0.142857143,0.142857143,0,0.714285714,94
0,0.142857143,0.047619048,0.047619048,0.761904762,142,,,,,,,0,0.125,0.25,0,0.625,96
0,0.136363636,0.045454545,0.090909091,0.727272727,148,,,,,,,0,0.111111111,0.222222222,0,0.666666667,101
0,0.130434783,0.043478261,0.086956522,0.739130435,157,,,,,,,0,0.1,0.2,0,0.7,104
0.041666667,0.125,0.041666667,0.083333333,0.708333333,162,,,,,,,0,0.090909091,0.181818182,0,0.727272727,106
0.08,0.12,0.04,0.08,0.68,164,,,,,,,0,0.083333333,0.166666667,0,0.75,108
0.115384615,0.115384615,0.038461538,0.076923077,0.653846154,165,,,,,,,0,0.076923077,0.153846154,0.076923077,0.692307692,118
0.111111111,0.111111111,0.037037037,0.074074074,0.666666667,168,,,,,,,0,0.071428571,0.142857143,0.071428571,0.714285714,122
0.107142857,0.107142857,0.035714286,0.071428571,0.678571429,172,,,,,,,0,0.066666667,0.133333333,0.133333333,0.666666667,127
0.103448276,0.103448276,0.034482759,0.068965517,0.689655172,178,,,,,,,0,0.0625,0.125,0.1875,0.625,130
0.1,0.1,0.033333333,0.066666667,0.7,181,,,,,,,0,0.058823529,0.117647059,0.176470588,0.647058824,140
0.096774194,0.096774194,0.032258065,0.064516129,0.709677419,182,,,,,,,0,0.055555556,0.111111111,0.166666667,0.666666667,143
0.125,0.09375,0.03125,0.0625,0.6875,185,,,,,,,0,0.052631579,0.105263158,0.157894737,0.684210526,144
0.121212121,0.090909091,0.03030303,0.060606061,0.696969697,186,,,,,,,0,0.05,0.1,0.15,0.7,146
0.117647059,0.088235294,0.029411765,0.058823529,0.705882353,186,,,,,,,0,0.047619048,0.095238095,0.142857143,0.714285714,148
0.114285714,0.085714286,0.028571429,0.057142857,0.714285714,193,,,,,,,0,0.045454545,0.090909091,0.136363636,0.727272727,148
0.111111111,0.083333333,0.027777778,0.055555556,0.722222222,194,,,,,,,0,0.043478261,0.086956522,0.130434783,0.739130435,148
0.135135135,0.081081081,0.027027027,0.054054054,0.702702703,198,,,,,,,0,0.041666667,0.083333333,0.125,0.75,152
0.131578947,0.078947368,0.026315789,0.052631579,0.710526316,201,,,,,,,0,0.04,0.08,0.12,0.76,8
0.153846154,0.076923077,0.025641026,0.051282051,0.692307692,202,,,,,,,0,0,0,0,1,10
0.15,0.075,0.025,0.075,0.675,205,,,,,,,0,0.5,0,0,0.5,11
0.146341463,0.073170732,0.048780488,0.073170732,0.658536585,205,,,,,,,0,0.333333333,0,0,0.666666667,16
0.142857143,0.071428571,0.047619048,0.095238095,0.642857143,213,,,,,,,0,0.25,0,0,0.75,19
