HR,info,emotion_total,emotion_polarity,rating,time_difference,vine,verified_purchase
0.5,0.150353283,15,9,4,1819066,0,1
1,1.860867797,4,4,5,1819066,0,1
0,2.34962468,7,7,5,1819066,0,1
0.5,1.008477411,21,11,3,1819066,0,0
,0.270411862,2,2,2,1819067,0,1
1,0.335063857,8,8,4,1819067,0,1
,0.939778182,8,2,2,1819067,0,1
0.961538462,0.372800943,6,6,5,1819067,0,1
1,0.15765762,2,2,5,1819067,0,1
1,0.374405116,2,2,2,1819067,0,1
,0.909250957,3,-3,5,1819067,0,0
1,1.456561341,13,3,2,1819067,0,1
,1.074959332,8,6,5,1819067,0,1
,0.05482448,9,7,3,1819067,0,1
,0.155940494,7,7,3,1819067,0,1
,4.091573255,6,6,5,1819067,0,1
,0.526192854,21,1,3,1819067,0,0
0.5,0.534427319,0,0,3,1819067,0,1
1,1.290117742,9,9,5,1819068,0,1
,0.629812256,17,17,1,1819068,0,1
,0.6518971,10,6,5,1819068,0,1
,0.181459297,3,3,5,1819068,0,1
,0.593382897,4,4,5,1819068,0,1
,0.223882316,5,3,3,1819068,0,1
,0.452243791,9,9,5,1819069,0,1
,0.489210475,4,4,5,1819069,0,1
,0.36269212,2,2,4,1819069,0,1
,0.667461899,9,5,5,1819069,0,1
,0.500411154,4,4,5,1819069,0,1
,1.552694437,3,3,5,1819069,0,1
,1.010730548,9,7,5,1819069,0,1
,0.483364379,14,14,5,1819069,0,1
,0.137793282,3,3,5,1819069,0,1
,2.217351722,5,5,5,1819070,0,1
0.5,0.44539356,5,1,3,1819070,0,1
,0.970490086,7,3,5,1819070,0,0
,1.344149965,11,11,4,1819070,0,0
,0.910154911,4,2,5,1819070,0,1
,0.144595283,14,14,5,1819070,0,1
0.833333333,0.216750594,3,3,5,1819071,0,1
,1.397941574,2,2,5,1819071,0,1
,0.556077688,5,5,5,1819071,0,1
1,0.210243659,4,4,2,1819071,0,1
1,0.722638714,6,4,5,1819071,0,1
,0.815274322,4,2,5,1819071,0,1
,0.029709856,3,3,5,1819071,0,1
,0.77249522,2,2,4,1819071,0,1
,0.479094543,8,8,5,1819071,0,1
,1.229831115,4,4,5,1819071,0,1
0.5,0.017650022,12,6,5,1819071,0,0
,0.434332841,5,5,5,1819071,0,1
,0.740358053,11,11,5,1819071,0,1
1,1.472265719,4,0,4,1819071,0,1
,0.046085184,10,8,5,1819072,0,1
1,2.364133404,8,2,5,1819072,0,1
1,0.60202155,16,8,5,1819072,0,1
0.5,0.767803755,8,-4,3,1819072,0,1
1,0.444387961,10,4,5,1819072,0,1
,0.741496468,10,4,4,1819072,0,1
1,0.661561565,8,0,4,1819072,0,1
,0.846036409,0,0,5,1819072,0,1
,0.655368326,7,3,4,1819072,0,1
0.5,0.867215733,30,-8,5,1819072,0,1
,0.217990818,4,2,5,-18100848,0,1
,0.82538837,1,1,5,-18100848,0,1
,1.118846601,5,5,5,-18100848,0,1
0.5,0.1042259,4,-4,1,-18100848,0,1
,0.605916766,3,3,5,-18100848,0,1
,1.242300335,7,3,3,-18100848,0,1
,0.04596182,4,4,5,-18100848,0,1
,0.775642329,2,-2,4,-18100848,0,1
0.5,0.210078279,5,-1,2,-18100848,0,1
,0.113187419,3,3,5,-18100848,0,1
,0.20500333,0,0,4,-18100848,0,1
,0.451086485,5,5,4,-18100848,0,1
,0.999103139,6,6,5,-18100848,0,1
,0.105505191,6,6,5,-18100847,0,1
1,0.876337524,3,3,2,-18100847,0,1
1,0.373203083,6,6,5,-18100847,0,1
,0.243286918,0,0,5,-18100847,0,1
,0.566671407,7,1,5,-18100847,0,1
1,0.816398628,8,8,5,-18100847,0,1
,0.023520941,2,2,5,-18100847,0,1
0.285714286,0.426649718,0,0,2,-18100847,0,1
0.666666667,0.012392029,0,0,5,-18100847,0,1
,6.118628696,0,0,5,-18100847,0,1
0.333333333,1.902833442,22,20,5,-18100847,0,0
0,0.260722505,10,10,1,-18100847,0,1
1,0.076691676,7,7,4,-18100847,0,1
0.75,0.367939824,5,5,4,-18100846,0,1
0,0,2,2,1,-18100846,0,1
1,0.35503881,2,-2,4,-18100846,0,1
1,0.368427778,10,-4,5,-18100846,0,0
,0.285981398,7,7,5,-18100846,0,1
,0.753573515,3,3,5,-18100846,0,1
1,0.26039384,16,14,5,-18100846,0,0
,0.07956484,8,4,4,-18100846,0,1
0,0.539715873,2,-2,1,-18100846,0,0
,1.276475627,3,3,5,-18100846,0,1
1,0.515130522,11,1,3,-18100846,0,1
,0.197196729,8,4,2,-18100845,0,1
,0.320132336,8,8,4,-18100845,0,1
0.833333333,0.340863587,7,3,1,-18100845,0,0
,0.696783699,3,3,5,-18100845,0,1
,0.942807832,10,6,5,-18100845,0,1
,0.145614262,4,4,5,-18100845,0,1
,0.183996616,3,3,5,-18100845,0,1
,0.35963746,11,11,5,-18100845,0,1
,1.063623037,8,8,4,-18100845,0,1
,0.497541233,17,17,5,-18100845,0,1
,0.366512435,6,6,5,-18100845,0,1
,0.380116099,6,6,5,-18100845,0,1
0,0.662027923,2,2,5,-18100845,0,1
,0.994193755,9,7,5,-18100845,0,1
,0.154764464,11,11,5,-18100845,0,1
,0.704776712,8,8,5,-18100844,0,1
,0.77288879,4,2,1,-18100844,0,1
,1.061997331,3,3,5,-18100844,0,1
1,0.176411851,14,14,5,-18100844,0,1
,0.531169913,9,9,5,-18100844,0,1
,0.012696117,8,8,5,-18100844,0,0
0,0.338247704,0,0,5,-18100844,0,1
1,0.064744475,5,1,4,-18100843,0,1
1,0.135162327,0,0,5,-18100843,0,1
0.708333333,0.603369944,7,-7,1,-18100843,0,1
0,1.043449834,2,-2,2,-18100843,0,1
,0.472084237,12,4,5,-18100843,0,1
,0.359227237,6,6,5,-18100843,0,0
,1.777909646,0,0,5,-18100842,0,1
,1.539430439,6,6,5,-18100842,0,1
,0.066219276,3,1,2,-18100842,0,1
,0.139707111,5,5,5,-18100842,0,1
,0.13324029,9,9,5,-18100842,0,1
,0.75019968,2,2,5,-18100841,0,1
,0.559531334,10,10,5,-18100840,0,1
,0.288487196,4,4,5,-18100840,0,1
,0.32074324,4,2,4,-18100840,0,1
1,0.179243168,4,4,4,-18100840,0,1
,0.612479989,2,0,5,-18100840,0,1
,0.840358759,3,3,4,-18100840,0,1
,0.146392309,9,9,5,-18100840,0,1
,1.042230538,5,1,5,-18100840,0,1
,0.030207626,7,7,4,-18100839,0,1
,2.441054911,5,5,4,-18100839,0,1
0.705882353,7.32801456,8,0,1,-18100839,0,1
1,1.123355613,36,26,4,-18100839,0,1
,0.088547341,1,1,5,-18100838,0,1
0.5,0.318105428,2,2,2,-18100838,0,1
,0.184739931,2,0,2,-18100838,0,1
,0.983112788,3,3,5,-18100838,0,1
0.75,0.111671838,16,16,4,-18100838,0,0
0,0.148182339,3,3,3,-18100838,0,1
,1.135881349,7,7,4,-18100838,0,1
1,0.06167829,12,10,5,-18100837,0,1
0,0.065770485,4,4,4,-18100837,0,1
,0.58394647,3,3,5,-18100837,0,1
,0.579798826,5,5,3,-18100837,0,1
,0.302479015,4,4,5,-18100837,0,1
1,0.252821842,0,0,5,-18100837,0,1
,0.704267326,5,3,4,-18100837,0,0
,0.473367031,3,3,5,-18100837,0,1
,0.639754836,3,3,5,-18100836,0,0
,0.566573274,6,6,5,-18100836,0,1
,0.329118199,0,0,5,-18100836,0,1
,0.088882132,0,0,5,-18100836,0,1
,1.123782726,4,4,5,-18100836,0,1
,0.987483146,5,5,4,-18100836,0,1
,0.249973402,10,6,4,-18100835,0,1
,0.62228145,6,6,3,-18100835,0,1
1,0.907671309,5,5,5,-18100835,0,1
,2.142684981,4,4,4,-18100835,0,1
,0.765331613,17,13,5,-18100834,0,1
1,0.094566729,6,6,5,-18100834,0,1
0,0.678845028,0,0,3,-18100833,0,1
,0.4344984,10,10,5,-18100833,0,1
,0.250356882,0,0,5,-18100833,0,1
,0.49446219,6,6,4,-18100833,0,1
1,1.291602503,4,4,4,-18100832,0,1
1,0.451989624,5,1,5,-18100832,0,1
,0.103529744,10,6,5,-18100832,0,1
,0.962243178,1,1,4,-18100832,0,1
,0.174222686,11,7,5,-18100832,0,1
,0.038200622,6,6,5,-18100832,0,1
1,0.642991125,5,1,5,-18100831,0,1
,0.65484009,11,7,4,-18100830,0,1
,0.008450504,5,5,5,-18100830,0,1
,2.767012935,0,0,5,-18100830,0,1
0,0.032491308,35,13,3,-18100830,0,1
,1.537088467,0,0,5,-18100830,0,1
0,0.092440397,2,2,5,-18100830,0,1
,0.424867238,0,0,5,-18100829,0,1
,0.006456979,5,1,5,-18100829,0,1
0.4,0.880664553,0,0,5,-18100829,0,1
,0.50362102,5,5,5,-18100829,0,1
1,0.400217679,9,1,3,-18100829,0,1
1,0.730877258,7,-3,1,-18100829,0,1
1,0.566707179,3,3,5,-18100829,0,1
,0.095888997,4,4,5,-18100829,0,1
,0.129608676,2,-2,3,-18100828,0,1
,0.469661208,6,6,5,-18100828,0,1
,1.159476394,5,5,5,-18100828,0,1
,0.473452618,6,6,5,-18100828,0,1
,0.503758944,10,8,5,-18100828,0,1
,1.644290415,3,3,5,-18100828,0,1
,0.045329102,17,1,5,-18100827,0,1
1,0.134812791,3,3,5,-18100827,0,1
1,0.603805067,4,4,4,-18100827,0,1
,1.529971385,4,4,5,-18100827,0,1
1,1.223077365,12,12,5,-18100827,0,1
1,0.971710512,2,2,5,-18100827,0,0
,1.000551153,6,6,5,-18100827,0,0
,0.601148979,4,4,4,-18100827,0,1
,0.137112268,10,10,5,8254,0,1
,3.747100769,29,29,5,8255,0,1
1,1.168455417,22,18,4,8255,0,1
,0.409032969,13,1,1,8255,0,1
1,0.637469625,8,8,4,8255,0,1
1,0.088559029,2,0,1,8255,0,1
0,1.389757884,3,3,5,8255,0,1
1,1.433526529,3,-3,5,8255,0,1
1,1.175296256,7,-5,2,8255,0,1
,1.462113639,10,0,5,8256,0,1
,0.868789147,0,0,4,8256,0,1
1,0.884384732,2,2,5,8256,0,1
1,1.963467538,9,-1,3,8256,0,1
,0.241616325,10,2,2,8256,0,1
,0.57719362,10,10,5,8257,0,1
,0.708937134,8,4,5,8257,0,1
,0.724123262,3,3,5,8257,0,1
,0.851543773,1,1,5,8257,0,1
,1.556836762,8,8,5,8257,0,1
0.75,0.92264213,5,1,1,8257,0,1
,0.156557699,18,16,4,8257,0,1
1,1.988314707,1,-1,5,8258,0,0
0.8,0.768445679,25,21,5,8258,0,0
,0.562629995,7,7,5,8258,0,1
1,1.988342908,1,1,5,8258,0,1
0.666666667,0.687882568,11,11,5,8258,0,1
0.75,0,9,1,5,8258,0,1
0.333333333,0.113580336,0,0,1,8258,0,1
,1.42944624,6,6,5,8258,0,1
1,0.161124884,20,16,5,8258,0,1
,1.250207187,5,5,5,8259,0,1
0,0.358297688,8,6,4,8259,0,1
,1.987131636,6,6,5,8259,0,1
1,0.631189503,11,11,5,8259,0,1
1,1.725764416,7,5,1,8259,0,1
,1.04420742,18,18,5,8259,0,1
,0.883378715,6,6,5,8259,0,1
,0.238012472,0,0,5,8259,0,1
,0.373390267,3,3,5,8259,0,1
1,1.32587193,4,4,5,8260,0,1
1,0.388496148,14,6,5,8260,0,1
1,2.036862857,7,7,5,8260,0,1
0,0.575812919,8,2,1,8260,0,0
,0.567369028,9,9,5,8260,0,1
1,0.52850101,3,1,5,8261,0,1
,0.41521574,11,11,5,8261,0,1
,0.807548228,4,2,5,8261,0,1
,0.808160038,3,3,5,8261,0,1
1,0.387218641,8,8,5,8262,0,1
,2.659061765,3,3,5,8262,0,1
0,1.063159622,5,3,5,8262,0,1
,1.467074515,5,3,5,8262,0,1
1,1.301249058,13,13,4,8262,0,1
,0.588887656,7,7,2,8262,0,1
1,1.028339587,4,0,5,8262,0,1
,0.988253633,11,11,5,-18100747,0,1
0.5,3.10919812,3,3,4,-18100747,0,1
0.5,0.358960401,21,-5,2,-18100746,0,0
,1.234227264,5,5,5,-18100746,0,1
,2.792942562,8,8,5,-18100746,0,1
0.5,0.416860293,16,10,3,-18100746,0,1
,1.075624558,0,0,5,-18100746,0,1
,0.924629331,14,10,5,-18100745,0,1
0.125,0.424602888,5,-1,2,-18100745,0,1
,2.074164723,6,6,5,-18100745,0,1
1,1.834769976,6,6,5,-18100744,0,1
,1.045740558,9,-3,3,-18100744,0,0
,1.182864035,9,5,4,-18100744,0,1
1,1.225697121,2,2,3,-18100744,0,1
,1.365612074,5,3,5,-18100744,0,1
,0.960985628,15,15,5,-18100744,0,1
1,0.744429324,8,8,5,-18100744,0,1
,0.74020199,0,0,4,-18100744,0,1
,0.469459114,11,5,5,-18100744,0,1
,0.194844697,9,9,5,-18100743,0,1
,1.053308677,2,2,4,-18100743,0,1
,0.885863741,6,6,5,-18100743,0,1
,0.363840869,7,7,5,-18100743,0,1
,0.312470871,4,4,4,-18100743,0,1
,0.33761241,6,6,5,-18100743,0,1
,0.161134848,6,6,5,-18100743,0,1
,0.133239245,0,0,3,-18100743,0,1
1,1.034239878,5,5,5,-18100742,0,1
,0.081789855,10,0,3,-18100742,0,1
,0.532640983,6,6,5,-18100742,0,1
1,1.03573049,4,4,4,-18100742,0,1
,0.395343738,6,4,5,-18100741,0,1
,1.09662205,7,7,5,-18100741,0,1
,1.984082014,1,-1,5,-18100741,0,1
1,0.804182629,27,17,5,-18100741,0,1
,0.580563716,0,0,5,-18100741,0,1
,0.978311472,0,0,5,-18100740,0,1
1,1.782056993,17,13,5,-18100740,0,1
0,0.157467331,11,5,5,-18100739,0,1
,1.41818743,4,4,4,-18100739,0,1
1,0.304393139,6,2,5,-18100739,0,1
1,1.502107504,2,0,1,-18100738,0,1
1,1.091093817,0,0,4,-18100738,0,1
,0.940686091,3,-3,5,-18100738,0,1
0.833333333,0.543085898,14,2,1,-18100738,0,1
,3.866012531,5,5,3,-18100737,0,1
0.782608696,0.541247866,27,21,3,-18100737,0,1
,4.058815312,6,4,5,-18100736,0,1
1,0.380668389,13,1,2,-18100736,0,1
,0.071402722,9,5,3,-18100736,0,1
,0.223310095,2,2,5,-18100736,0,1
,0.255620518,9,9,5,-18100736,0,1
,0.274892571,5,5,4,-18100736,0,1
0.666666667,0.744493209,6,6,5,-18100736,0,1
,0.288420222,10,10,4,-18100735,0,1
,0.387149867,4,4,5,-18100735,0,1
,0.317934665,12,8,4,-18100734,0,1
,0.020797457,0,0,4,-18100733,0,1
1,1.264958459,0,0,4,-18100733,0,1
,1.67862712,11,7,5,-18100733,0,1
0.75,0.307193792,13,-1,1,-18100733,0,0
,1.305340266,2,2,5,-18100733,0,1
,1.659518356,5,5,5,-18100733,0,1
,0.594682337,5,1,5,-18100732,0,1
,0.607368061,3,3,5,-18100732,0,1
,1.793150691,3,3,3,-18100732,0,1
1,0.443778353,21,15,4,-18100732,0,1
,0.50046466,10,10,5,-18100731,0,0
,1.837210261,9,9,4,-18100730,0,1
,0.417533478,27,-7,2,-18100730,0,0
,0.772685006,2,-2,5,-18100730,0,1
,0.421615202,5,-3,1,-18100730,0,0
,0.109463038,15,15,5,-18100729,0,1
,0.67916627,7,1,5,-18100729,0,1
,0.366397124,5,5,5,-18100728,0,1
0,0.40573972,6,6,5,-18100727,0,1
,1.736218778,2,2,4,8265,0,1
0.733333333,1.698782788,26,22,3,8265,0,1
0.666666667,1.12496726,8,4,5,8265,0,1
,1.151972945,17,13,4,8266,0,0
1,0.456484583,10,2,4,8266,0,1
0.333333333,0.760388833,2,0,3,8266,0,1
1,0.428587769,5,-3,1,8266,0,0
,0.323415257,7,7,5,8267,0,1
0.863636364,0.130274007,2,-2,3,8268,0,1
1,0.510655274,7,7,4,8269,0,1
,0.14745127,0,0,1,8269,0,0
1,0.040241512,4,-4,2,8269,0,1
0.833333333,0.789021348,2,2,5,8270,0,1
0.666666667,0.35291276,4,4,3,8271,0,1
0.869565217,0.891445602,7,-1,1,8272,0,0
,1.186463586,10,10,5,8272,0,1
,0.301003484,5,5,5,-18100648,0,1
,3.874577493,11,11,5,-18100648,0,1
,5.684492402,15,3,5,-18100648,0,0
1,1.924001863,26,10,5,-18100646,0,0
,1.492098457,5,5,1,-18100646,0,1
0.904761905,0.498179455,6,6,5,-18100645,0,1
0,0.102397929,13,13,5,-18100645,0,1
1,0.230107937,8,8,5,-18100645,0,0
,0.214623731,10,10,5,-18100644,0,1
1,0.251119082,9,5,1,-18100642,0,1
,0.074334502,8,8,5,-18100642,0,0
,0.164416305,8,8,5,-18100642,0,1
0.5,2.039924334,4,4,3,-18100642,0,1
,5.965673606,17,13,5,-18100642,0,1
,3.831640505,27,21,5,-18100641,0,1
1,0.892978893,12,12,5,-18100641,0,0
,5.926697226,4,0,5,-18100641,0,1
0.75,1.257654255,28,26,5,-18100640,0,1
,0.122179782,6,6,1,-18100640,0,1
1,1.299278884,4,0,5,-18100640,0,1
1,0.7766992,7,7,4,-18100639,0,1
,0.33450495,10,0,4,-18100639,0,1
,0.924815452,7,7,5,-18100639,0,1
,0.805591894,7,7,5,-18100639,0,0
1,0.27478492,9,-3,1,-18100638,0,0
,1.679270917,4,4,5,-18100637,0,1
,1.087359872,6,6,4,-18100637,0,1
,0.097568649,6,4,5,-18100636,0,1
0.111111111,2.014426431,0,0,1,-18100635,0,1
0.333333333,1.198040584,10,2,2,-18100635,0,1
,0.853326338,2,-2,3,-18100635,0,1
,1.648549025,3,3,5,-18100635,0,1
,1.252533264,16,16,4,-18100635,0,1
1,1.351213372,5,3,5,-18100635,0,1
1,1.158912856,8,2,1,-18100634,0,0
,0.365328684,7,1,4,-18100634,0,1
0.5,3.09154865,2,-2,1,-18100634,0,1
,1.280369011,26,6,1,-18100633,0,1
1,0.345791487,10,6,4,-18100633,0,1
1,0.808805534,5,5,5,-18100632,0,0
0.75,0.373073762,14,4,3,-18100632,0,1
,0.658145152,3,3,1,-18100631,0,0
1,0.131366341,5,5,5,-18100630,0,1
,0.273447032,5,5,5,-18100630,0,1
,1.146743057,3,3,2,-18100630,0,1
1,0.446776424,10,2,5,-18100630,0,1
,1.819198496,6,6,5,-18100629,0,1
1,3.668429946,11,11,5,-18100628,0,1
,0.619720841,16,-4,1,-18100628,0,0
,1.534923588,3,3,5,-18100627,0,0
,0.677148987,12,6,5,8274,0,1
,0.45915786,2,2,3,8275,0,1
,1.091861835,5,5,5,8275,0,1
1,0.471917241,8,6,5,8275,0,1
0,0.55364702,6,-2,2,8276,0,1
,0.762271627,5,3,4,8276,0,1
,0.493740813,11,11,5,8277,0,1
,0.750784305,0,0,5,8280,0,1
1,1.059688324,10,10,5,8280,0,1
,1.034488426,9,9,5,8280,0,1
0.909090909,1.06076922,1,1,4,8280,0,1
,0.819363013,12,12,5,8280,0,1
0.666666667,0.295647847,7,7,5,8280,0,1
0.4,0.862118872,9,-9,5,8281,0,1
,0.144250544,16,4,4,8281,0,1
0.5,1.11482147,7,3,5,8281,0,1
0.8125,0.189916938,3,1,5,8282,0,0
0.666666667,0.581707748,3,1,5,7453,0,1
,0.919509297,2,2,5,7454,0,1
1,1.202708695,20,6,5,7454,0,0
,0.604528271,18,18,5,7454,0,1
,1.399360745,5,1,5,7455,0,1
,1.292421128,9,7,5,7455,0,1
1,0.872350791,5,-5,2,7455,0,1
1,1.071544179,18,10,4,7456,0,1
,0.688108247,14,-2,3,7457,0,0
0,0.921244223,7,-1,1,7457,0,1
,0.591683283,16,14,3,7457,0,1
,1.697230048,8,4,4,7457,0,1
,1.317535954,12,8,4,7458,0,1
,0.082283846,17,9,4,7458,0,1
,2.098791263,4,4,4,7459,0,1
0.764705882,1.005543593,9,7,4,7459,0,1
0.75,1.954920937,2,2,3,7460,0,1
0,1.989057027,13,7,5,7461,0,1
0.6,1.284122532,19,7,3,7461,0,1
,0.092727917,8,8,5,7462,0,1
,0.417246901,3,1,1,7462,0,1
,0.653202931,4,2,5,7462,0,1
,2.066765975,9,1,3,7462,0,1
,0.084318273,17,7,5,7463,0,1
,1.429629104,0,0,1,7463,0,1
1,1.079927662,12,8,2,7463,0,1
,0.337876768,0,0,2,7464,0,0
,0.332325509,2,2,2,7464,0,1
,0.733438363,3,3,1,7464,0,1
0.833333333,0.799248573,9,1,1,7465,0,1
1,2.225632831,7,5,5,7465,0,1
,1.090890064,4,4,5,7465,0,1
0,0.136206647,0,0,2,7465,0,1
,3.201021119,0,0,5,7465,0,1
,0.247976265,19,9,5,7466,0,0
,2.351849292,0,0,1,7467,0,0
,1.173215153,22,16,5,7467,0,0
1,0.360256409,16,14,5,7467,0,1
,1.069702966,4,4,4,7468,0,1
,0.868108796,7,3,5,7468,0,1
0,0.444342929,9,7,1,7469,0,0
1,2.004120557,2,-2,1,7469,0,0
,1.180908415,18,6,5,7469,0,0
,0.846415828,17,3,5,7470,0,1
,0.454689606,5,3,5,7470,0,1
1,1.176339749,5,5,5,7472,0,1
,0.813395826,15,9,5,1819084,0,1
,0.858946048,0,0,1,1819084,0,1
1,0.617964208,4,4,5,1819084,0,1
,1.358418754,6,6,4,1819084,0,1
,1.26783904,13,9,4,1819084,0,1
0.666666667,1.331987158,10,6,3,1819085,0,1
1,1.098774648,7,5,5,1819085,0,1
,0.265228869,1,1,5,1819086,0,1
0.444444444,1.215859856,5,5,1,1819087,0,1
0.6,0.746349223,6,2,2,1819087,0,1
0.75,0.535707227,21,5,2,1819087,0,0
,0.05514847,5,5,5,1819087,0,1
,2.60239695,4,4,4,1819087,0,1
1,0.401682015,24,16,5,1819087,0,1
1,2.913424341,2,2,5,1819089,0,0
1,1.126096877,19,13,5,1819089,0,1
1,1.079835988,10,10,4,1819089,0,1
0.75,0.740878001,8,6,5,1819089,0,1
,2.782287007,7,7,5,1819089,0,1
0.666666667,0.322665296,18,12,5,1819091,0,0
1,1.974954732,6,6,5,1819091,0,1
0.5,1.167410667,19,-11,1,1819092,0,1
,0.842891574,11,1,4,1819092,0,1
,0.708795692,2,-2,3,1819092,0,1
1,0.533719083,4,0,1,7553,0,1
1,1.12236419,4,-2,1,7554,0,0
,0.453856994,11,11,5,7554,0,1
,1.544261754,9,9,5,7554,0,1
,2.264864347,5,1,4,7555,0,0
0.5,0.418808064,1,-1,2,7555,0,0
0.5,1.477492323,8,4,5,7557,0,1
,0.036387983,3,-1,5,7559,0,1
,0.730831778,3,3,5,7560,0,1
0.666666667,2.495677294,11,9,2,7561,0,1
,1.172881792,15,15,4,7561,0,0
,1.34836731,10,8,5,7562,0,1
0.75,0.91459382,9,9,5,7562,0,1
1,1.309931372,2,2,5,7562,0,0
,0.559735498,6,-6,4,7563,0,1
0.5,0.085553912,6,-2,1,7563,0,1
0,3.132285167,0,0,5,7563,0,1
1,1.28900466,25,5,2,7564,0,1
,1.837073138,5,1,3,7565,0,1
,1.562671909,9,1,5,7565,0,1
1,0.63943097,5,5,5,7566,0,1
,1.242573061,3,3,2,7566,0,1
1,2.050264342,14,10,5,7566,0,1
1,0.845866252,8,-2,1,7567,0,0
,0.925075881,8,2,4,7567,0,1
,4.739109402,7,7,5,7567,0,1
0.333333333,0.605390809,23,11,5,7568,0,0
1,1.152790385,8,8,4,7568,0,1
1,0.334113193,9,9,4,7568,0,1
0.6,1.938658392,8,2,3,7568,0,1
0.833333333,0.898409,20,8,5,7569,0,1
,0.645856587,3,1,2,7569,0,1
,0.149288709,5,-5,1,7571,0,1
1,3.353879329,3,3,5,7572,0,1
1,1.740775548,28,2,1,1819094,0,1
,1.71005345,8,0,3,1819094,0,0
0.5,0.139989911,8,-2,1,1819095,0,0
1,0.921041801,2,-2,5,1819095,0,1
,0.597835176,4,4,4,1819096,0,1
,0.506617355,0,0,5,1819096,0,1
0.75,0.760853337,13,9,1,1819096,0,1
,0.672500345,6,-6,5,1819097,0,0
1,0.509268798,3,3,2,1819097,0,0
1,0.615068705,4,4,5,1819097,0,1
,0.672785176,8,2,5,1819097,0,0
,1.791682388,6,6,5,1819098,0,1
,0.124914457,9,5,5,1819098,0,1
1,0.12340044,0,0,5,1819098,0,1
1,0.513119803,8,6,3,1819099,0,1
,2.601233883,11,9,5,1819100,0,1
0.5,1.238033588,24,8,3,1819101,0,0
0.807692308,0.813270871,19,-5,1,1819102,0,1
1,0.667153889,0,0,5,7652,0,1
,1.701114662,13,13,4,7652,0,1
1,0.483968004,9,9,4,7652,0,1
,0.342600732,10,4,5,7653,0,1
1,0.262067351,11,7,5,7654,0,1
,0.176649951,3,3,5,7655,0,1
,0.059007753,7,-3,1,7656,0,1
0,0.678204022,0,0,1,7657,0,1
,0.429876231,4,2,1,7657,0,1
1,1.237809868,10,10,5,7660,0,1
0,0.395993495,5,5,5,7661,0,1
0.666666667,0.491012771,8,4,4,7661,0,0
0,0.171886552,3,3,5,7662,0,1
0,0.640546423,5,5,5,7663,0,1
,0.157806557,3,3,4,7663,0,0
,0.246000009,0,0,5,7664,0,1
0.714285714,0.65597441,7,7,5,7665,0,1
,0.876209198,10,2,2,7665,0,1
1,0.506052573,6,6,5,7665,0,1
,0.341475095,2,2,5,7666,0,1
,0.915729517,6,6,5,7666,0,1
1,1.020823234,3,3,5,7666,0,1
,1.183881053,6,6,5,7666,0,1
,1.227831075,16,6,3,7667,0,1
1,1.410514415,6,4,5,7667,0,1
0.666666667,0.852289868,10,8,1,7669,0,1
,3.162451635,15,11,5,7670,0,1
,0.485452404,20,16,5,7670,0,1
0.8,0.332358159,2,2,1,7671,0,1
,0.189795777,9,7,3,7671,0,1
0.96,3.231307361,6,6,5,7673,0,1
0.666666667,1.501995907,43,19,5,7673,0,0
1,1.986836892,2,2,4,7673,1,0
0.666666667,0.286536431,15,9,4,7673,0,1
1,2.357568762,15,3,3,7673,0,0
,0.410813813,5,5,4,1819104,0,1
,1.129829181,10,10,5,1819105,0,1
0.75,0.744093689,0,0,5,1819107,0,1
,0.825757999,7,7,4,1819107,0,1
0.666666667,0.28115008,2,-2,1,1819107,0,1
,1.684037877,4,4,5,1819108,0,1
0,2.164897716,9,-5,1,1819109,0,0
,0.564803065,9,9,5,1819109,0,1
0.333333333,0.089599571,3,3,2,1819109,0,1
,0.887013477,1,1,3,1819109,0,1
1,0.778461693,7,7,5,1819109,0,1
0.875,0.877689271,1,1,4,1819110,0,1
,0.976801395,5,5,5,1819112,0,1
0.964285714,1.796306452,8,4,1,1819112,0,0
,0.614717601,9,7,4,1819112,0,1
,3.292297041,13,7,3,7755,0,0
1,3.204197796,18,16,5,7755,0,1
0.742857143,1.304924688,83,11,1,7755,0,0
0.666666667,1.515934458,15,11,4,7757,1,0
0,1.883824749,8,0,1,7757,0,0
1,2.224847778,4,4,5,7758,0,1
0.972222222,0.780877664,24,22,5,7758,0,1
,1.113763738,3,3,5,7760,0,1
1,1.018166405,5,1,5,7760,0,1
1,0.408559773,11,11,5,7760,0,1
,0.620098869,1,1,5,7760,0,1
,1.129571304,5,1,4,7760,1,0
1,1.128411995,10,10,5,7761,0,1
,0.432309348,8,4,2,7761,0,1
1,0.42415817,3,3,5,7761,0,1
0.5,0.793873697,5,5,4,7761,0,1
,1.179891549,19,7,5,7761,0,1
1,1.186292436,3,1,2,7762,0,1
,0.679379903,4,2,5,7762,0,0
1,0.517831604,16,14,4,7762,0,1
,2.369877567,2,2,4,7762,0,1
,0.674403105,14,14,5,7763,0,1
0.666666667,1.634492949,11,7,5,7763,0,1
,0.736478851,13,9,5,7763,0,1
0.833333333,0.660441808,2,2,4,7764,0,1
,1.111891063,2,2,4,7765,0,1
,3.120563453,11,7,4,7765,0,1
,0.758631398,21,9,5,7765,0,1
,3.202949591,21,15,3,7766,0,1
,1.47173769,19,9,4,7767,0,1
1,0.198484673,3,1,5,7768,0,1
,0.630500181,0,0,5,7769,0,1
,1.12527115,11,5,4,7770,0,1
0.5,0.165508391,7,7,3,7770,0,1
,0.749918437,9,9,4,7771,0,1
0.4,0.990937159,10,0,1,7771,0,1
